split,id,question,raw_prediction,cleaned_prediction,all_raw_predictions,all_cleaned_predictions,prediction,references,gold_context_retrieved,gold_context_rank,reciprocal_rank,retrieved_contexts,retrieval_scores,retrieval_top_score,retrieval_signal,faithfulness_signal,consistency_signal,retrieval_signal_raw,faithfulness_signal_raw,consistency_signal_raw,combined_confidence,exact_match,token_f1,small_prediction,small_exact_match,small_token_f1,large_raw_prediction,large_prediction,large_exact_match,large_token_f1,delegation_beneficial,delegation_harmful,delegation_em_gain,decision,delegation_policy,delegation_score,escalated,final_prediction,final_exact_match,final_token_f1,escalation_improved,escalation_harmed
test,5727ec062ca10214002d99b9,How do competing businesses attract workers?,by the market price of skill,by the market price of skill,['by the market price of skill'],['by the market price of skill'],by the market price of skill,"['offering a higher wage', 'by offering a higher wage', 'offering a higher wage the best of their labor']",True,1.0,1.0,"['In a purely capitalist mode of production (i.e. where professional and labor organizations cannot limit the number of workers) the workers wages will not be controlled by these organizations, or by the employer, but rather by the market. Wages work in the same way as prices for any other good. Thus, wages can be considered as a function of market price of skill. And therefore, inequality is driven by this price. Under the law of supply and demand, the price of skill is determined by a race between the demand for the skilled worker and the supply of the skilled worker. ""On the other hand, markets can also concentrate wealth, pass environmental costs on to society, and abuse workers and consumers."" ""Markets, by themselves, even when they are stable, often lead to high levels of inequality, outcomes that are widely viewed as unfair."" Employers who offer a below market wage will find that their business is chronically understaffed. Their competitors will take advantage of the situation by offering a higher wage the best of their labor. For a businessman who has the profit motive as the prime interest, it is a losing proposition to offer below or above market wages to workers.', 'The origins of the department store lay in the growth of the conspicuous consumer society at the turn of the 19th century. As the Industrial Revolution accelerated economy expansion, the affluent middle-class grew in size and wealth. This urbanized social group, sharing a culture of consumption and changing fashion, was the catalyst for the retail revolution. As rising prosperity and social mobility increased the number of people, especially women (who found they could shop unaccompanied at department stores without damaging their reputation), with disposable income in the late Georgian period, window shopping was transformed into a leisure activity and entrepreneurs, like the potter Josiah Wedgwood, pioneered the use of marketing techniques to influence the prevailing tastes and preferences of society.', ""The city's Greektown and three downtown casino resort hotels serve as part of an entertainment hub. The Eastern Market farmer's distribution center is the largest open-air flowerbed market in the United States and has more than 150 foods and specialty businesses. On Saturdays, about 45,000 people shop the city's historic Eastern Market. The Midtown and the New Center area are centered on Wayne State University and Henry Ford Hospital. Midtown has about 50,000 residents and attracts millions of visitors each year to its museums and cultural centers; for example, the Detroit Festival of the Arts in Midtown draws about 350,000 people.""]","[0.46500101685523987, 0.34606391191482544, 0.33200523257255554]",0.46500101685523987,0.7325005084276199,0.7147489488124847,,0.46500101685523987,0.4294978976249695,,0.7227371506392957,0.0,0.22222222222222224,by the market price of skill,0.0,0.22222222222222224,"For a businessman who has the profit motive as the prime interest, it is a losing proposition to offer below or above market wages to workers.","For a businessman who has the profit motive as the prime interest, it is a losing proposition to offer below or above market wages to workers.",0.0,0.0,,,,escalate,ctd_style,0.500849648603538,True,"For a businessman who has the profit motive as the prime interest, it is a losing proposition to offer below or above market wages to workers.",0.0,0.0,False,False
test,56d99179dc89441400fdb56d,How many teams up to Super Bowl 50 have been to the championship game eight times?,six,six,['six'],['six'],six,"['four', 'four', 'four']",True,1.0,1.0,"['For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.', 'CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.', ""In 1993, the league staged its first All-Star Game in Des Moines, Iowa, the future home of the long-running Iowa Barnstormers, as a fundraiser for flood victims in the area. The National Conference defeated the American Conference 64–40 in front of a crowd of 7,189. The second Allstar game was in Oct. 2013, with two games, the first in Honolulu, Hawai'i, the second being in Beijing, China.""]","[0.6168031692504883, 0.48680028319358826, 0.3981264531612396]",0.6168031692504883,0.8084015846252441,0.5273956656455994,,0.6168031692504883,0.05479133129119873,,0.6538483291864396,0.0,0.0,six,0.0,0.0,,,,,,,,accept,ctd_style,0.49906713845313827,False,six,0.0,0.0,False,False
test,5711607f2419e314009555cf,What plants create most electric power?,cucumbers,cucumbers,['cucumbers'],['cucumbers'],cucumbers,"['steam turbine', 'steam turbine', 'steam turbine plant', 'steam turbine plant']",True,1.0,1.0,"[""The weight of boilers and condensers generally makes the power-to-weight ratio of a steam plant lower than for internal combustion engines. For mobile applications steam has been largely superseded by internal combustion engines or electric motors. However, most electric power is generated using steam turbine plant, so that indirectly the world's industry is still dependent on steam power. Recent concerns about fuel sources and pollution have incited a renewed interest in steam both as a component of cogeneration processes and as a prime mover. This is becoming known as the Advanced Steam movement.[citation needed]"", 'Besides increased efficiency of power plants, there was an increase in efficiency (between 1950 and 1973) of the railway utilization of this electricity with energy-intensity dropping from 218 to 124 kwh/10,000 gross tonne-km (of both passenger and freight trains) or a 43% drop. Since energy-intensity is the inverse of energy-efficiency it drops as efficiency goes up. But most of this 43% decrease in energy-intensity also benefited diesel traction. The conversion of wheel bearings from plain to roller, increase of train weight, converting single track lines to double track (or partially double track), and the elimination of obsolete 2-axle freight cars increased the energy-efficiency of all types of traction: electric, diesel, and steam. However, there remained a 12–15% reduction of energy-intensity that only benefited electric traction (and not diesel). This was due to improvements in locomotives, more widespread use of regenerative braking (which in 1989 recycled 2.65% of the electric energy used for traction,) remote control of substations, better handling of the locomotive by the locomotive crew, and improvements in automation. Thus the overall efficiency of electric traction as compared to diesel more than doubled between 1950 and the mid-1970s in the Soviet Union. But after 1974 (thru 1980) there was no improvement in energy-intensity (wh/tonne-km) in part due to increasing speeds of passenger and freight trains.', 'Greenhouses convert solar light to heat, enabling year-round production and the growth (in enclosed environments) of specialty crops and other plants not naturally suited to the local climate. Primitive greenhouses were first used during Roman times to produce cucumbers year-round for the Roman emperor Tiberius. The first modern greenhouses were built in Europe in the 16th century to keep exotic plants brought back from explorations abroad. Greenhouses remain an important part of horticulture today, and plastic transparent materials have also been used to similar effect in polytunnels and row covers.']","[0.42701077461242676, 0.356889545917511, 0.33144864439964294]",0.42701077461242676,0.7135053873062134,0.49259666400030255,,0.42701077461242676,-0.014806671999394894,,0.5920055894879624,0.0,0.0,cucumbers,0.0,0.0,,,,,,,,accept,ctd_style,0.498494723814594,False,cucumbers,0.0,0.0,False,False
test,57266a15f1498d1400e8defa,The epidemic in Newcastle was the most what in any British city at the time?,disaster,disaster,['disaster'],['disaster'],disaster,"['devastating loss', 'devastating loss', 'devastating loss']",True,1.0,1.0,"['In the Sandgate area, to the east of the city and beside the river, resided the close-knit community of keelmen and their families. They were so called because they worked on the keels, boats that were used to transfer coal from the river banks to the waiting colliers, for export to London and elsewhere. In the 1630s about 7,000 out of 20,000 inhabitants of Newcastle died of plague, more than one-third of the population. Specifically within the year 1636, it is roughly estimated with evidence held by the Society of Antiquaries that 47% of the then population of Newcastle died from the epidemic; this may also have been the most devastating loss in any British City in this period.', 'The results of the Haensch study have since been confirmed and amended. Based on genetic evidence derived from Black Death victims in the East Smithfield burial site in England, Schuenemann et al. concluded in 2011 ""that the Black Death in medieval Europe was caused by a variant of Y. pestis that may no longer exist."" A study published in Nature in October 2011 sequenced the genome of Y. pestis from plague victims and indicated that the strain that caused the Black Death is ancestral to most modern strains of the disease.', ""In the First World War, Devonport was the headquarters of Western Approaches Command until 1941 and Sunderland flying boats were operated by the Royal Australian Air Force. It was an important embarkation point for US troops for D-Day. The city was heavily bombed by the Luftwaffe, in a series of 59 raids known as the Plymouth Blitz. Although the dockyards were the principal targets, much of the city centre and over 3,700 houses were completely destroyed and more than 1,000 civilians lost their lives. This was largely due to Plymouth's status as a major port Charles Church was hit by incendiary bombs and partially destroyed in 1941 during the Blitz, but has not been demolished, as it is now an official permanent monument to the bombing of Plymouth during World War II.""]","[0.6990376710891724, 0.4029019773006439, 0.3839166760444641]",0.6990376710891724,0.8495188355445862,0.5520696565508842,,0.6990376710891724,0.1041393131017685,,0.6859217870980501,0.0,0.0,disaster,0.0,0.0,,,,,,,,accept,ctd_style,0.49941506509782274,False,disaster,0.0,0.0,False,False
test,570953a7efce8f15003a7e02,"What additional srevice did BSkyB offer besides Video on Demand that they claimed offered ""substantially more value""?",HD Channels,HD Channels,['HD Channels'],['HD Channels'],HD Channels,"['HD channels', 'HD channels', 'HD channels']",True,1.0,1.0,"['In 2007, BSkyB and Virgin Media became involved in a dispute over the carriage of Sky channels on cable TV. The failure to renew the existing carriage agreements negotiated with NTL and Telewest resulted in Virgin Media removing the basic channels from the network on 1 March 2007. Virgin Media claimed that BSkyB had substantially increased the asking price for the channels, a claim which BSkyB denied, on the basis that their new deal offered ""substantially more value"" by including HD channels and Video On Demand content which was not previously carried by cable.', ""Many[who?] expected BSkyB to make a bid to show some of the remaining FA Cup games for the remainder of the 2009–10 season which would include a semi-final and shared rights to the final. ESPN took over the package Setanta held for the FA Cup from the 2010–11 season. The 2011 final was also shown live on Sky 3D in addition to ESPN (who provided the 3D coverage for Sky 3D) and ITV. Following the sale of ESPN's UK and Ireland channels to BT, ESPN's rights package transferred to BT Sport from the 2013–14 season."", 'In May 2014, prior to the launch of YouTube\'s subscription-based Music Key service, the independent music trade organization Worldwide Independent Network alleged that YouTube was using non-negotiable contracts with independent labels that were ""undervalued"" in comparison to other streaming services, and that YouTube would block all music content from labels who do not reach a deal to be included on the paid service. In a statement to the Financial Times in June 2014, Robert Kyncl confirmed that YouTube would block the content of labels who do not negotiate deals to be included in the paid service ""to ensure that all content on the platform is governed by its new contractual terms."" Stating that 90% of labels had reached deals, he went on to say that ""while we wish that we had [a] 100% success rate, we understand that is not likely an achievable goal and therefore it is our responsibility to our users and the industry to launch the enhanced music experience."" The Financial Times later reported that YouTube had reached an aggregate deal with Merlin Network—a trade group representing over 20,000 independent labels, for their inclusion in the service. However, YouTube itself has not confirmed the deal.']","[0.5991716384887695, 0.3815789818763733, 0.341083288192749]",0.5991716384887695,0.7995858192443848,0.7379679083824158,,0.5991716384887695,0.47593581676483154,,0.7656959682703018,1.0,1.0,HD Channels,1.0,1.0,HD channels,HD channels,1.0,1.0,,,,escalate,ctd_style,0.5012399241122715,True,HD channels,1.0,1.0,False,False
test,56e1239acd28a01900c67641,Who did Tesla think would run the world of the future?,Nikola Tesla,Nikola Tesla,['Nikola Tesla'],['Nikola Tesla'],Nikola Tesla,"['women', 'women', 'women']",True,1.0,1.0,"['In 1926, Tesla commented on the ills of the social subservience of women and the struggle of women toward gender equality, and indicated that humanity\'s future would be run by ""Queen Bees."" He believed that women would become the dominant sex in the future.', 'Tesla was the fourth of five children. He had an older brother named Dane and three sisters, Milka, Angelina and Marica. Dane was killed in a horse-riding accident when Nikola was five. In 1861, Tesla attended the ""Lower"" or ""Primary"" School in Smiljan where he studied German, arithmetic, and religion. In 1862, the Tesla family moved to Gospić, Austrian Empire, where Tesla\'s father worked as a pastor. Nikola completed ""Lower"" or ""Primary"" School, followed by the ""Lower Real Gymnasium"" or ""Normal School.""', 'After many other more or less successful attempts with relatively weak rotating and reciprocating apparatus the Prussian Moritz von Jacobi created the first real rotating electric motor in May 1834 that actually developed a remarkable mechanical output power. His motor set a world record which was improved only four years later in September 1838 by Jacobi himself. His second motor was powerful enough to drive a boat with 14 people across a wide river. It was not until 1839/40 that other developers worldwide managed to build motors of similar and later also of higher performance.']","[0.583885908126831, 0.38673245906829834, 0.3024694323539734]",0.583885908126831,0.7919429540634155,0.7665807902812958,,0.583885908126831,0.5331615805625916,,0.7779937639832497,0.0,0.0,Nikola Tesla,0.0,0.0,Queen Bees,Queen Bees,0.0,0.0,,,,escalate,ctd_style,0.5015208935098557,True,Queen Bees,0.0,0.0,False,False
test,57302efe04bcaa1900d772f9,What have many HT members graduated to joining?,terrorist groups,terrorist groups,['terrorist groups'],['terrorist groups'],terrorist groups,"['terrorist groups', 'terrorist groups', 'terrorist groups']",True,3.0,0.3333333333333333,"['There are fifteen fraternities and seven sororities at the University of Chicago, as well as one co-ed community service fraternity, Alpha Phi Omega. Four of the sororities are members of the National Panhellenic Conference, and ten of the fraternities form the University of Chicago Interfraternity Council. In 2002, the Associate Director of Student Activities estimated that 8–10 percent of undergraduates were members of fraternities or sororities. The student activities office has used similar figures, stating that one in ten undergraduates participate in Greek life.', 'Non-academic alumni: Author, H. G. Wells, McLaren and Ferrari Chief Designer, Nicholas Tombazis, CEO of Rolls Royce, Ralph Robins, rock band Queen, Brian May, CEO of Singapore Airlines, Chew Choon Seng, Prime Minister of New Zealand, Julius Vogel, Prime Minister of India, Rajiv Gandhi, Deputy Prime Minister of Singapore, Teo Chee Hean, Chief Medical Officer for England, Sir Liam Donaldson, Head Physician to the Queen, Huw Thomas, CEO of Moonfruit, Wendy Tan White, Businessman and philanthropist, Winston Wong, billionaire hedge fund manager Alan Howard.', 'HT does not engage in armed jihad or work for a democratic system, but works to take power through ""ideological struggle"" to change Muslim public opinion, and in particular through elites who will ""facilitate"" a ""change of the government,"" i.e., launch a ""bloodless"" coup. It allegedly attempted and failed such coups in 1968 and 1969 in Jordan, and in 1974 in Egypt, and is now banned in both countries. But many HT members have gone on to join terrorist groups and many jihadi terrorists have cited HT as their key influence.']","[0.40080827474594116, 0.3390672504901886, 0.3223782777786255]",0.40080827474594116,0.7004041373729706,0.5858423113822937,,0.40080827474594116,0.1716846227645874,,0.6373951330780983,1.0,1.0,terrorist groups,1.0,1.0,,,,,,,,accept,ctd_style,0.4994365095750123,False,terrorist groups,1.0,1.0,False,False
test,5726e37ef1498d1400e8eed8,Approximately how many items are in the costume collection of the V&A?,"over 14,000","over 14,000","['over 14,000']","['over 14,000']","over 14,000","['over 14,000', 'over 14,000 outfits', 'over 14,000', 'over 14,000']",True,1.0,1.0,"['The costume collection is the most comprehensive in Britain, containing over 14,000 outfits plus accessories, mainly dating from 1600 to the present. Costume sketches, design notebooks, and other works on paper are typically held by the Word and Image department. Because everyday clothing from previous eras has not generally survived, the collection is dominated by fashionable clothes made for special occasions. One of the first significant gifts of costume came in 1913 when the V&A received the Talbot Hughes collection containing 1,442 costumes and items as a gift from Harrods following its display at the nearby department store.', 'The British Architectural Library, sometimes referred to as the RIBA Library, was established in 1834 upon the founding of the institute with donations from members. Now, with over four million items, it is one of the three largest architectural libraries in the world and the largest in Europe. Some items from the collections are on permanent display at the Victoria and Albert Museum (V&A) in the V&A + RIBA Architecture Gallery and included in temporary exhibitions at the RIBA and across Europe and North America. Its collections include:', ""By the early 20th century balloon, or airship, guns, for land and naval use were attracting attention. Various types of ammunition were proposed, high explosive, incendiary, bullet-chains, rod bullets and shrapnel. The need for some form of tracer or smoke trail was articulated. Fuzing options were also examined, both impact and time types. Mountings were generally pedestal type, but could be on field platforms. Trials were underway in most countries in Europe but only Krupp, Erhardt, Vickers Maxim, and Schneider had published any information by 1910. Krupp's designs included adaptations of their 65 mm 9-pounder, a 75 mm 12-pounder, and even a 105 mm gun. Erhardt also had a 12-pounder, while Vickers Maxim offered a 3-pounder and Schneider a 47 mm. The French balloon gun appeared in 1910, it was an 11-pounder but mounted on a vehicle, with a total uncrewed weight of 2 tons. However, since balloons were slow moving, sights were simple. But the challenges of faster moving airplanes were recognised.""]","[0.7728676199913025, 0.29550883173942566, 0.2728216052055359]",0.7728676199913025,0.8864338099956512,0.5466766059398651,,0.7728676199913025,0.09335321187973022,,0.6995673477649689,1.0,1.0,"over 14,000",1.0,1.0,,,,,,,,accept,ctd_style,0.49944065396303217,False,"over 14,000",1.0,1.0,False,False
test,5725d662ec44d21400f3d688,Which park is home to the Fresno Chafffee Zoo?,Roeding Park,Roeding Park,['Roeding Park'],['Roeding Park'],Roeding Park,"['Roeding Park', 'Roeding Park', 'Roeding Park']",True,1.0,1.0,"[""Fresno has three large public parks, two in the city limits and one in county land to the southwest. Woodward Park, which features the Shinzen Japanese Gardens, numerous picnic areas and several miles of trails, is in North Fresno and is adjacent to the San Joaquin River Parkway. Roeding Park, near Downtown Fresno, is home to the Fresno Chaffee Zoo, and Rotary Storyland and Playland. Kearney Park is the largest of the Fresno region's park system and is home to historic Kearney Mansion and plays host to the annual Civil War Revisited, the largest reenactment of the Civil War in the west coast of the U.S."", 'The Desert National Park in Jaisalmer is spread over an area of 3,162 square kilometres (1,221 sq mi), is an excellent example of the ecosystem of the Thar Desert and its diverse fauna. Seashells and massive fossilised tree trunks in this park record the geological history of the desert. The region is a haven for migratory and resident birds of the desert. One can see many eagles, harriers, falcons, buzzards, kestrels and vultures. Short-toed eagles (Circaetus gallicus), tawny eagles (Aquila rapax), spotted eagles (Aquila clanga), laggar falcons (Falco jugger) and kestrels are the commonest of these.', 'The Panthers used the San Jose State practice facility and stayed at the San Jose Marriott. The Broncos practiced at Stanford University and stayed at the Santa Clara Marriott.']","[0.6920938491821289, 0.3541867434978485, 0.2851393520832062]",0.6920938491821289,0.8460469245910645,0.7182474434375763,,0.6920938491821289,0.4364948868751526,,0.7757572099566461,1.0,1.0,Roeding Park,1.0,1.0,Roeding Park,Roeding Park,1.0,1.0,,,,escalate,ctd_style,0.5011374850666427,True,Roeding Park,1.0,1.0,False,False
test,57266e72f1498d1400e8df8d,The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called what?,uranium-lead dating,uranium-lead dating,['uranium-lead dating'],['uranium-lead dating'],uranium-lead dating,"['particular closure temperature', 'closure temperature', 'closure temperature']",True,1.0,1.0,"['For many geologic applications, isotope ratios of radioactive elements are measured in minerals that give the amount of time that has passed since a rock passed through its particular closure temperature, the point at which different radiometric isotopes stop diffusing into and out of the crystal lattice. These are used in geochronologic and thermochronologic studies. Common methods include uranium-lead dating, potassium-argon dating, argon-argon dating and uranium-thorium dating. These methods are used for a variety of applications. Dating of lava and volcanic ash layers found within a stratigraphic sequence can provide absolute age data for sedimentary rock units which do not contain radioactive isotopes and calibrate relative dating techniques. These methods can also be used to determine ages of pluton emplacement. Thermochemical techniques can be used to determine temperature profiles within the crust, the uplift of mountain ranges, and paleotopography.', ""The use of uranium in its natural oxide form dates back to at least the year 79 CE, when it was used to add a yellow color to ceramic glazes. Yellow glass with 1% uranium oxide was found in a Roman villa on Cape Posillipo in the Bay of Naples, Italy, by R. T. Gunther of the University of Oxford in 1912. Starting in the late Middle Ages, pitchblende was extracted from the Habsburg silver mines in Joachimsthal, Bohemia (now Jáchymov in the Czech Republic), and was used as a coloring agent in the local glassmaking industry. In the early 19th century, the world's only known sources of uranium ore were these mines."", 'Gain is a parameter which measures the degree of directivity of the antenna\'s radiation pattern. A high-gain antenna will radiate most of its power in a particular direction, while a low-gain antenna will radiate over a wider angle. The antenna gain, or power gain of an antenna is defined as the ratio of the intensity (power per unit surface area)  radiated by the antenna in the direction of its maximum output, at an arbitrary distance, divided by the intensity  radiated at the same distance by a hypothetical isotropic antenna which radiates equal power in all directions. This dimensionless ratio is usually expressed logarithmically in decibels, these units are called ""decibels-isotropic"" (dBi)']","[0.4519899785518646, 0.2737441658973694, 0.2624737024307251]",0.4519899785518646,0.7259949892759323,0.7954740524291992,,0.4519899785518646,0.5909481048583984,,0.7642084740102292,0.0,0.0,uranium-lead dating,0.0,0.0,closure temperature,closure temperature,1.0,1.0,,,,escalate,ctd_style,0.5016756836132316,True,closure temperature,1.0,1.0,True,False
test,56e74faf00c9c71400d76f95,What could someone be investigated for?,antiwar,antiwar,['antiwar'],['antiwar'],antiwar,"['allegations of professional misconduct', 'professional misconduct', 'professional misconduct']",False,,0.0,"['The most notable fraud conviction was that of Gordon Foxley, head of defence procurement at the Ministry of Defence from 1981 to 1984. Police claimed he received at least £3.5m in total in corrupt payments, such as substantial bribes from overseas arms contractors aiming to influence the allocation of contracts.', 'The FBI has maintained files on numerous people, including celebrities such as Elvis Presley, Frank Sinatra, John Denver, John Lennon, Jane Fonda, Groucho Marx, Charlie Chaplin, the band MC5, Lou Costello, Sonny Bono, Bob Dylan, Michael Jackson, and Mickey Mantle. The files were collected for various reasons. Some of the subjects were investigated for alleged ties to the Communist party (Charlie Chaplin and Groucho Marx), or in connection with antiwar activities during the Vietnam War (John Denver, John Lennon, and Jane Fonda). Numerous celebrity files concern threats or extortion attempts against them (Sonny Bono, John Denver, John Lennon, Elvis Presley, Michael Jackson, Mickey Mantle, Groucho Marx, and Frank Sinatra).', 'During the period from 1993 to 2011, FBI agents fired their weapons on 289 occasions; FBI internal reviews found the shots justified in all but 5 cases, in none of the 5 cases were people wounded. Samuel Walker, a professor of criminal justice at the University of Nebraska Omaha said the number of shots found to be unjustified was ""suspiciously low."" In the same time period, the FBI wounded 150 people, 70 of whom died; the FBI found all 150 shootings to be justified. Likewise, during the period from 2011 to the present, all shootings by FBI agents have been found to be justified by internal investigation. In a 2002 case in Maryland, an innocent man was shot, and later paid $1.3 million by the FBI after agents mistook him for a bank robber; the internal investigation found that the shooting was justified, based on the man\'s actions.']","[0.38478368520736694, 0.37439844012260437, 0.3204830288887024]",0.38478368520736694,0.6923918426036835,0.5868329554796219,,0.38478368520736694,0.17366591095924377,,0.6343344546854497,0.0,0.0,antiwar,0.0,0.0,,,,,,,,accept,ctd_style,0.4994290825795401,False,antiwar,0.0,0.0,False,False
test,5729d51d3f37b31900478592,What are examples of economic actors?,"workers, capitalists, landlords","workers, capitalists, landlords","['workers, capitalists, landlords']","['workers, capitalists, landlords']","workers, capitalists, landlords","['worker, capitalist/business owner, landlord', 'worker, capitalist/business owner, landlord', 'worker, capitalist/business owner, landlord']",True,3.0,0.3333333333333333,"['In a purely capitalist mode of production (i.e. where professional and labor organizations cannot limit the number of workers) the workers wages will not be controlled by these organizations, or by the employer, but rather by the market. Wages work in the same way as prices for any other good. Thus, wages can be considered as a function of market price of skill. And therefore, inequality is driven by this price. Under the law of supply and demand, the price of skill is determined by a race between the demand for the skilled worker and the supply of the skilled worker. ""On the other hand, markets can also concentrate wealth, pass environmental costs on to society, and abuse workers and consumers."" ""Markets, by themselves, even when they are stable, often lead to high levels of inequality, outcomes that are widely viewed as unfair."" Employers who offer a below market wage will find that their business is chronically understaffed. Their competitors will take advantage of the situation by offering a higher wage the best of their labor. For a businessman who has the profit motive as the prime interest, it is a losing proposition to offer below or above market wages to workers.', 'In the 1920s, John Maynard Keynes prompted a division between microeconomics and macroeconomics. Under Keynesian economics macroeconomic trends can overwhelm economic choices made by individuals. Governments should promote aggregate demand for goods as a means to encourage economic expansion. Following World War II, Milton Friedman created the concept of monetarism. Monetarism focuses on using the supply and demand of money as a method for controlling economic activity. In the 1970s, monetarism has adapted into supply-side economics which advocates reducing taxes as a means to increase the amount of money available for economic expansion.', 'Neoclassical economics views inequalities in the distribution of income as arising from differences in value added by labor, capital and land. Within labor income distribution is due to differences in value added by different classifications of workers. In this perspective, wages and profits are determined by the marginal value added of each economic actor (worker, capitalist/business owner, landlord). Thus, in a market economy, inequality is a reflection of the productivity gap between highly-paid professions and lower-paid professions.']","[0.4385814964771271, 0.43055474758148193, 0.3874562978744507]",0.4385814964771271,0.7192907482385635,0.7157925516366959,,0.4385814964771271,0.4315851032733917,,0.7173667401075363,0.0,0.0,"workers, capitalists, landlords",0.0,0.0,"worker, capitalist/business owner, landlord","worker, capitalist/business owner, landlord",1.0,1.0,,,,escalate,ctd_style,0.5008312648038455,True,"worker, capitalist/business owner, landlord",1.0,1.0,True,False
test,5728f2e26aef051400154898,What field involves the study of the immune system?,Immunology,Immunology,['Immunology'],['Immunology'],Immunology,"['Immunology', 'Immunology', 'Immunology']",True,1.0,1.0,"[""Disorders of the immune system can result in autoimmune diseases, inflammatory diseases and cancer. Immunodeficiency occurs when the immune system is less active than normal, resulting in recurring and life-threatening infections. In humans, immunodeficiency can either be the result of a genetic disease such as severe combined immunodeficiency, acquired conditions such as HIV/AIDS, or the use of immunosuppressive medication. In contrast, autoimmunity results from a hyperactive immune system attacking normal tissues as if they were foreign organisms. Common autoimmune diseases include Hashimoto's thyroiditis, rheumatoid arthritis, diabetes mellitus type 1, and systemic lupus erythematosus. Immunology covers the study of all aspects of the immune system."", 'Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system. Dendritic cells serve as a link between the bodily tissues and the innate and adaptive immune systems, as they present antigens to T cells, one of the key cell types of the adaptive immune system.', 'There is usually an indication for a specific identification of an infectious agent only when such identification can aid in the treatment or prevention of the disease, or to advance knowledge of the course of an illness prior to the development of effective therapeutic or preventative measures. For example, in the early 1980s, prior to the appearance of AZT for the treatment of AIDS, the course of the disease was closely followed by monitoring the composition of patient blood samples, even though the outcome would not offer the patient any further treatment options. In part, these studies on the appearance of HIV in specific communities permitted the advancement of hypotheses as to the route of transmission of the virus. By understanding how the disease was transmitted, resources could be targeted to the communities at greatest risk in campaigns aimed at reducing the number of new infections. The specific serological diagnostic identification, and later genotypic or molecular identification, of HIV also enabled the development of hypotheses as to the temporal and geographical origins of the virus, as well as a myriad of other hypothesis. The development of molecular diagnostic tools have enabled physicians and researchers to monitor the efficacy of treatment with anti-retroviral drugs. Molecular diagnostics are now commonly used to identify HIV in healthy people long before the onset of illness and have been used to demonstrate the existence of people who are genetically resistant to HIV infection. Thus, while there still is no cure for AIDS, there is great therapeutic and predictive benefit to identifying the virus and monitoring the virus levels within the blood of infected individuals, both for the patient and for the community at large.']","[0.44818663597106934, 0.40110331773757935, 0.3166083097457886]",0.44818663597106934,0.7240933179855347,0.7628177404403687,,0.44818663597106934,0.5256354808807373,,0.7453917503356934,1.0,1.0,Immunology,1.0,1.0,Immunology,Immunology,1.0,1.0,,,,escalate,ctd_style,0.5013314847649286,True,Immunology,1.0,1.0,False,False
