split,id,question,raw_prediction,cleaned_prediction,all_raw_predictions,all_cleaned_predictions,prediction,references,gold_context_retrieved,gold_context_rank,reciprocal_rank,retrieved_contexts,retrieval_scores,retrieval_top_score,retrieval_signal,faithfulness_signal,consistency_signal,retrieval_signal_raw,faithfulness_signal_raw,consistency_signal_raw,combined_confidence,exact_match,token_f1,semantic_similarity,small_generation_time_seconds,decision,delegation_policy,delegation_score,small_prediction,small_exact_match,small_token_f1,small_semantic_similarity,escalated,final_prediction,large_generation_time_seconds,large_raw_prediction,large_prediction,large_exact_match,large_token_f1,large_semantic_similarity,final_exact_match,final_token_f1,final_semantic_similarity,final_generation_time_seconds,escalation_improved,escalation_harmed
test,57273d8bf1498d1400e8f500,Infrastructure is often called what?,heavy civil,heavy civil,['heavy civil'],['heavy civil'],heavy civil,"['heavy/highway, heavy civil or heavy engineering', 'heavy/highway, heavy civil or heavy engineering', 'heavy/highway, heavy civil or heavy engineering']",True,1.0,1.0,"['In general, there are three sectors of construction: buildings, infrastructure and industrial. Building construction is usually further divided into residential and non-residential (commercial/institutional). Infrastructure is often called heavy/highway, heavy civil or heavy engineering. It includes large public works, dams, bridges, highways, water/wastewater and utility distribution. Industrial includes refineries, process chemical, power generation, mills and manufacturing plants. There are other ways to break the industry into sectors or markets.', 'Large-scale construction requires collaboration across multiple disciplines. An architect normally manages the job, and a construction manager, design engineer, construction engineer or project manager supervises it. For the successful execution of a project, effective planning is essential. Those involved with the design and execution of the infrastructure in question must consider zoning requirements, the environmental impact of the job, the successful scheduling, budgeting, construction-site safety, availability and transportation of building materials, logistics, inconvenience to the public caused by construction delays and bidding, etc. The largest construction projects are referred to as megaprojects.', 'Instead of being defined by ""non"" words, some organizations are suggesting new, positive-sounding terminology to describe the sector. The term ""civil society organization"" (CSO) has been used by a growing number of organizations, such as the Center for the Study of Global Governance. The term ""citizen sector organization"" (CSO) has also been advocated to describe the sector – as one of citizens, for citizens – by organizations such as Ashoka: Innovators for the Public. A more broadly applicable term, ""Social Benefit Organization"" (SBO) has been advocated for by organizations such as MiniDonations. Advocates argue that these terms describe the sector in its own terms, without relying on terminology used for the government or business sectors. However, use of terminology by a nonprofit of self-descriptive language that is not legally compliant risks confusing the public about nonprofit abilities, capabilities and limitations.']","[0.5864567756652832, 0.40667426586151123, 0.3315630555152893]",0.5864567756652832,0.7932283878326416,0.6424270123243332,,0.5864567756652832,0.2848540246486664,,0.7102876313030719,0.0,0.5,0.6259726285934448,0.03161376802017912,escalate,frugalgpt_style,0.7102876313030719,heavy civil,0.0,0.5,0.6259726285934448,True,heavy civil,0.0568800350301899,heavy civil,heavy civil,0.0,0.5,0.6259726285934448,0.0,0.5,0.6259726285934448,0.08849380305036902,False,False
test,5726c80c5951b619008f7de7,Tibetan art from which period is represented in the V&A collection?,14th- and 15th-century,14th- and 15th-century,['14th- and 15th-century'],['14th- and 15th-century'],14th- and 15th-century,"['from the 14th to the 19th century', '14th to the 19th century', '14th to the 19th century']",True,1.0,1.0,"[""The smaller galleries cover Korea, the Himalayan kingdoms and South East Asia. Korean displays include green-glazed ceramics, silk embroideries from officials' robes and gleaming boxes inlaid with mother-of-pearl made between 500 AD and 2000. Himalayan items include important early Nepalese bronze sculptures, repoussé work and embroidery. Tibetan art from the 14th to the 19th century is represented by notable 14th- and 15th-century religious images in wood and bronze, scroll paintings and ritual objects. Art from Thailand, Burma, Cambodia, Indonesia and Sri Lanka in gold, silver, bronze, stone, terracotta and ivory represents these rich and complex cultures, the displays span the 6th to 19th centuries. Refined Hindu and Buddhist sculptures reflect the influence of India; items on show include betel-nut cutters, ivory combs and bronze palanquin hooks."", ""Religion is extremely important to the Tibetans and has a strong influence over all aspects of their lives. Bön is the ancient religion of Tibet, but has been almost eclipsed by Tibetan Buddhism, a distinctive form of Mahayana and Vajrayana, which was introduced into Tibet from the Sanskrit Buddhist tradition of northern India. Tibetan Buddhism is practiced not only in Tibet but also in Mongolia, parts of northern India, the Buryat Republic, the Tuva Republic, and in the Republic of Kalmykia and some other parts of China. During China's Cultural Revolution, nearly all Tibet's monasteries were ransacked and destroyed by the Red Guards. A few monasteries have begun to rebuild since the 1980s (with limited support from the Chinese government) and greater religious freedom has been granted – although it is still limited. Monks returned to monasteries across Tibet and monastic education resumed even though the number of monks imposed is strictly limited. Before the 1950s, between 10 and 20% of males in Tibet were monks."", ""In 2004, the V&A alongside Royal Institute of British Architects opened the first permanent gallery in the UK covering the history of architecture with displays using models, photographs, elements from buildings and original drawings. With the opening of the new gallery, the RIBA Drawings and Archives Collection has been transferred to the museum, joining the already extensive collection held by the V&A. With over 600,000 drawings, over 750,000 papers and paraphernalia, and over 700,000 photographs from around the world, together they form the world's most comprehensive architectural resource.""]","[0.5905230045318604, 0.4749828577041626, 0.4451187252998352]",0.5905230045318604,0.7952615022659302,0.6006774976849556,,0.5905230045318604,0.2013549953699112,,0.6882402997463941,0.0,0.28571428571428575,0.8690876364707947,0.10647389502264559,escalate,frugalgpt_style,0.6882402997463941,14th- and 15th-century,0.0,0.28571428571428575,0.8690876364707947,True,14th to the 19th,0.1584784899605438,14th to the 19th,14th to the 19th,0.0,0.8571428571428571,0.7637046575546265,0.0,0.8571428571428571,0.7637046575546265,0.2649523849831894,False,False
test,572650325951b619008f6fa9,What was the catalyst that created greater interest in renewable resources?,World War II,World War II,['World War II'],['World War II'],World War II,"['energy crisis', 'The energy crisis', 'energy crisis', 'energy crisis', 'The energy crisis']",False,,0.0,"[""Shuman built the world’s first solar thermal power station in Maadi, Egypt, between 1912 and 1913. Shuman’s plant used parabolic troughs to power a 45–52 kilowatts (60–70 hp) engine that pumped more than 22,000 litres (4,800 imp gal; 5,800 US gal) of water per minute from the Nile River to adjacent cotton fields. Although the outbreak of World War I and the discovery of cheap oil in the 1930s discouraged the advancement of solar energy, Shuman’s vision and basic design were resurrected in the 1970s with a new wave of interest in solar thermal energy. In 1916 Shuman was quoted in the media advocating solar energy's utilization, saying:"", 'Renewable energy commercialization involves the deployment of three generations of renewable energy technologies dating back more than 100 years. First-generation technologies, which are already mature and economically competitive, include biomass, hydroelectricity, geothermal power and heat. Second-generation technologies are market-ready and are being deployed at the present time; they include solar heating, photovoltaics, wind power, solar thermal power stations, and modern forms of bioenergy. Third-generation technologies require continued R&D efforts in order to make large contributions on a global scale and include advanced biomass gasification, hot-dry-rock geothermal power, and ocean energy. As of 2012, renewable energy accounts for about half of new nameplate electrical capacity installed and costs are continuing to fall.', 'The Earth contains about 434 billion cubic meters of growing stock forest, 47% of which is commercial. As an abundant, carbon-neutral renewable resource, woody materials have been of intense interest as a source of renewable energy. In 1991, approximately 3.5 cubic kilometers of wood were harvested. Dominant uses were for furniture and building construction.']","[0.5119644999504089, 0.4876730144023895, 0.46198925375938416]",0.5119644999504089,0.7559822499752045,0.5584412813186646,,0.5119644999504089,0.1168825626373291,,0.6473347172141075,0.0,0.0,0.23358556628227234,0.04095068899914622,escalate,frugalgpt_style,0.6473347172141075,World War II,0.0,0.0,0.23358556628227234,True,World War I,0.07107518997509032,World War I,World War I,0.0,0.0,0.2592344284057617,0.0,0.0,0.2592344284057617,0.11202587897423655,False,False
test,5728103eff5b5019007d9c33,What relative of Doctor Who traveled with him in the early episodes?,Susan,Susan,['Susan'],['Susan'],Susan,"['his granddaughter Susan Foreman', 'Susan Foreman', 'his granddaughter']",True,1.0,1.0,"['The companion figure – generally a human – has been a constant feature in Doctor Who since the programme\'s inception in 1963. One of the roles of the companion is to remind the Doctor of his ""moral duty"". The Doctor\'s first companions seen on screen were his granddaughter Susan Foreman (Carole Ann Ford) and her teachers Barbara Wright (Jacqueline Hill) and Ian Chesterton (William Russell). These characters were intended to act as audience surrogates, through which the audience would discover information about the Doctor who was to act as a mysterious father figure. The only story from the original series in which the Doctor travels alone is The Deadly Assassin. Notable companions from the earlier series included Romana (Mary Tamm and Lalla Ward), a Time Lady; Sarah Jane Smith (Elisabeth Sladen); and Jo Grant (Katy Manning). Dramatically, these characters provide a figure with whom the audience can identify, and serve to further the story by requesting exposition from the Doctor and manufacturing peril for the Doctor to resolve. The Doctor regularly gains new companions and loses old ones; sometimes they return home or find new causes — or loves — on worlds they have visited. Some have died during the course of the series. Companions are usually human, or humanoid aliens.', 'Doctor Who finally returned with the episode ""Rose"" on BBC One on 26 March 2005. There have since been nine further series in 2006–2008 and 2010–2015, and Christmas Day specials every year since 2005. No full series was filmed in 2009, although four additional specials starring David Tennant were made. In 2010, Steven Moffat replaced Davies as head writer and executive producer. In January 2016, Moffat announced that he would step down after the 2017 finale, to be replaced by Chris Chibnall in 2018. In addition, Series 10 will debut in Spring 2017, with a Christmas special broadcast in 2016.', 'Doctor Who first appeared on BBC TV at 17:16:20 GMT, eighty seconds after the scheduled programme time, 5:15 pm, on Saturday, 23 November 1963. It was to be a regular weekly programme, each episode 25 minutes of transmission length. Discussions and plans for the programme had been in progress for a year. The head of drama, Canadian Sydney Newman, was mainly responsible for developing the programme, with the first format document for the series being written by Newman along with the head of the script department (later head of serials) Donald Wilson and staff writer C. E. Webber. Writer Anthony Coburn, story editor David Whitaker and initial producer Verity Lambert also heavily contributed to the development of the series.[note 1] The programme was originally intended to appeal to a family audience, as an educational programme using time travel as a means to explore scientific ideas and famous moments in history. On 31 July 1963 Whitaker commissioned Terry Nation to write a story under the title The Mutants. As originally written, the Daleks and Thals were the victims of an alien neutron bomb attack but Nation later dropped the aliens and made the Daleks the aggressors. When the script was presented to Newman and Wilson it was immediately rejected as the programme was not permitted to contain any ""bug-eyed monsters"". The first serial had been completed and the BBC believed it was crucial that the next one be a success, but The Mutants was the only script ready to go, so the show had little choice but to use it. According to producer Verity Lambert; ""We didn\'t have a lot of choice — we only had the Dalek serial to go ... We had a bit of a crisis of confidence because Donald [Wilson] was so adamant that we shouldn\'t make it. Had we had anything else ready we would have made that."" Nation\'s script became the second Doctor Who serial – The Daleks (a.k.a. The Mutants). The serial introduced the eponymous aliens that would become the series\' most popular monsters, and was responsible for the BBC\'s first merchandising boom.']","[0.516359269618988, 0.43291807174682617, 0.43212616443634033]",0.516359269618988,0.758179634809494,0.6159588992595673,,0.516359269618988,0.23191779851913452,,0.6799582302570344,0.0,0.6666666666666666,0.7238976955413818,0.02300924196606502,escalate,frugalgpt_style,0.6799582302570344,Susan,0.0,0.6666666666666666,0.7238976955413818,True,granddaughter,0.0708521680207923,granddaughter,granddaughter,0.0,0.6666666666666666,0.8162930011749268,0.0,0.6666666666666666,0.8162930011749268,0.09386140998685732,False,False
test,57332c1e4776f4190066073e,How long were the fighters of the Warsaw Ghetto Uprising able to hold out?,almost a month,almost a month,['almost a month'],['almost a month'],almost a month,"['almost a month', 'almost a month', 'almost a month']",True,1.0,1.0,"['After the German Invasion of Poland on 1 September 1939 began the Second World War, Warsaw was defended till September 27. Central Poland, including Warsaw, came under the rule of the General Government, a German Nazi colonial administration. All higher education institutions were immediately closed and Warsaw\'s entire Jewish population – several hundred thousand, some 30% of the city – herded into the Warsaw Ghetto. The city would become the centre of urban resistance to Nazi rule in occupied Europe. When the order came to annihilate the ghetto as part of Hitler\'s ""Final Solution"" on 19 April 1943, Jewish fighters launched the Warsaw Ghetto Uprising. Despite being heavily outgunned and outnumbered, the Ghetto held out for almost a month. When the fighting ended, almost all survivors were massacred, with only a few managing to escape or hide.', 'Although Germany used forced labourers in most occupied countries, Poles and other Slavs were viewed as inferior by Nazi propaganda, thus, better suited for such duties. Between 1 and 2.5 million Polish citizens were transported to the Reich for forced labour, against their will. All Polish males were required to perform forced labour. While ethnic Poles were subject to selective persecution, all ethnic Jews were targeted by the Reich. In the winter of 1939–40, about 100,000 Jews were thus deported to Poland. They were initially gathered into massive urban ghettos, such as 380,000 held in the Warsaw Ghetto, where large numbers died under the harsh conditions therein, including 43,000 in the Warsaw Ghetto alone. Poles and ethnic Jews were imprisoned in nearly every camp of the extensive concentration camp system in German-occupied Poland and the Reich. In Auschwitz, which began operating on 14 June 1940, 1.1 million people died.', ""In 1529, Warsaw for the first time became the seat of the General Sejm, permanent from 1569. In 1573 the city gave its name to the Warsaw Confederation, formally establishing religious freedom in the Polish–Lithuanian Commonwealth. Due to its central location between the Commonwealth's capitals of Kraków and Vilnius, Warsaw became the capital of the Commonwealth and the Crown of the Kingdom of Poland when King Sigismund III Vasa moved his court from Kraków to Warsaw in 1596. In the following years the town expanded towards the suburbs. Several private independent districts were established, the property of aristocrats and the gentry, which were ruled by their own laws. Three times between 1655–1658 the city was under siege and three times it was taken and pillaged by the Swedish, Brandenburgian and Transylvanian forces.""]","[0.6711229085922241, 0.5156188607215881, 0.40381669998168945]",0.6711229085922241,0.8355614542961121,0.5130032682791352,,0.6711229085922241,0.026006536558270454,,0.6581544519867748,1.0,1.0,1.0,0.04062220698688179,escalate,frugalgpt_style,0.6581544519867748,almost a month,1.0,1.0,1.0,True,almost a month,0.07502232596743852,almost a month,almost a month,1.0,1.0,1.0,1.0,1.0,1.0,0.11564453295432031,False,False
test,57265700dd62a815002e8212,When was Europe's last major epidemic?,1679,1679,['1679'],['1679'],1679,"['1720 in Marseille.', '1720', '1720']",False,,0.0,"['From Italy, the disease spread northwest across Europe, striking France, Spain, Portugal and England by June 1348, then turned and spread east through Germany and Scandinavia from 1348 to 1350. It was introduced in Norway in 1349 when a ship landed at Askøy, then spread to Bjørgvin (modern Bergen) and Iceland. Finally it spread to northwestern Russia in 1351. The plague was somewhat less common in parts of Europe that had smaller trade relations with their neighbours, including the Kingdom of Poland, the majority of the Basque Country, isolated parts of Belgium and the Netherlands, and isolated alpine villages throughout the continent.', 'The plague repeatedly returned to haunt Europe and the Mediterranean throughout the 14th to 17th centuries. According to Biraben, the plague was present somewhere in Europe in every year between 1346 and 1671. The Second Pandemic was particularly widespread in the following years: 1360–63; 1374; 1400; 1438–39; 1456–57; 1464–66; 1481–85; 1500–03; 1518–31; 1544–48; 1563–66; 1573–88; 1596–99; 1602–11; 1623–40; 1644–54; and 1664–67. Subsequent outbreaks, though severe, marked the retreat from most of Europe (18th century) and northern Africa (19th century). According to Geoffrey Parker, ""France alone lost almost a million people to the plague in the epidemic of 1628–31.""', ""In 1466, perhaps 40,000 people died of the plague in Paris. During the 16th and 17th centuries, the plague was present in Paris around 30 per cent of the time. The Black Death ravaged Europe for three years before it continued on into Russia, where the disease was present somewhere in the country 25 times between 1350 to 1490. Plague epidemics ravaged London in 1563, 1593, 1603, 1625, 1636, and 1665, reducing its population by 10 to 30% during those years. Over 10% of Amsterdam's population died in 1623–25, and again in 1635–36, 1655, and 1664. Plague occurred in Venice 22 times between 1361 and 1528. The plague of 1576–77 killed 50,000 in Venice, almost a third of the population. Late outbreaks in central Europe included the Italian Plague of 1629–1631, which is associated with troop movements during the Thirty Years' War, and the Great Plague of Vienna in 1679. Over 60% of Norway's population died in 1348–50. The last plague outbreak ravaged Oslo in 1654.""]","[0.6803892850875854, 0.6499732732772827, 0.5977452993392944]",0.6803892850875854,0.8401946425437927,0.5416610166430473,,0.6803892850875854,0.08332203328609467,,0.6760011482983828,0.0,0.0,0.6568339467048645,0.052697536011692137,escalate,frugalgpt_style,0.6760011482983828,1679,0.0,0.0,0.6568339467048645,True,1654,0.09525264799594879,1654,1654,0.0,0.0,0.5835084915161133,0.0,0.0,0.5835084915161133,0.14795018400764093,False,False
test,5725be0f271a42140099d119,During what time did the rainforest spanned a narrow band? ,66–34 Mya,66–34 Mya,['66–34 Mya'],['66–34 Mya'],66–34 Mya,"['During the Oligocene, for example, the rainforest spanned a relatively narrow band.', 'Oligocene', 'Oligocene']",True,1.0,1.0,"['Following the Cretaceous–Paleogene extinction event, the extinction of the dinosaurs and the wetter climate may have allowed the tropical rainforest to spread out across the continent. From 66–34 Mya, the rainforest extended as far south as 45°. Climate fluctuations during the last 34 million years have allowed savanna regions to expand into the tropics. During the Oligocene, for example, the rainforest spanned a relatively narrow band. It expanded again during the Middle Miocene, then retracted to a mostly inland formation at the last glacial maximum. However, the rainforest still managed to thrive during these glacial periods, allowing for the survival and evolution of a broad diversity of species.', 'There is evidence that there have been significant changes in Amazon rainforest vegetation over the last 21,000 years through the Last Glacial Maximum (LGM) and subsequent deglaciation. Analyses of sediment deposits from Amazon basin paleolakes and from the Amazon Fan indicate that rainfall in the basin during the LGM was lower than for the present, and this was almost certainly associated with reduced moist tropical vegetation cover in the basin. There is debate, however, over how extensive this reduction was. Some scientists argue that the rainforest was reduced to small, isolated refugia separated by open forest and grassland; other scientists argue that the rainforest remained largely intact but extended less far to the north, south, and east than is seen today. This debate has proved difficult to resolve because the practical limitations of working in the rainforest mean that data sampling is biased away from the center of the Amazon basin, and both explanations are reasonably well supported by the available data.', 'The Amazon rainforest (Portuguese: Floresta Amazônica or Amazônia; Spanish: Selva Amazónica, Amazonía or usually Amazonia; French: Forêt amazonienne; Dutch: Amazoneregenwoud), also known in English as Amazonia or the Amazon Jungle, is a moist broadleaf forest that covers most of the Amazon basin of South America. This basin encompasses 7,000,000 square kilometres (2,700,000 sq mi), of which 5,500,000 square kilometres (2,100,000 sq mi) are covered by the rainforest. This region includes territory belonging to nine nations. The majority of the forest is contained within Brazil, with 60% of the rainforest, followed by Peru with 13%, Colombia with 10%, and with minor amounts in Venezuela, Ecuador, Bolivia, Guyana, Suriname and French Guiana. States or departments in four nations contain ""Amazonas"" in their names. The Amazon represents over half of the planet\'s remaining rainforests, and comprises the largest and most biodiverse tract of tropical rainforest in the world, with an estimated 390 billion individual trees divided into 16,000 species.']","[0.6669818162918091, 0.5911146402359009, 0.4730241894721985]",0.6669818162918091,0.8334909081459045,0.5027480721473694,,0.6669818162918091,0.0054961442947387695,,0.6515823483467102,0.0,0.0,0.0731116533279419,0.07860242197057232,escalate,frugalgpt_style,0.6515823483467102,66–34 Mya,0.0,0.0,0.0731116533279419,True,Oligocene,0.07497702294494957,Oligocene,Oligocene,1.0,1.0,1.0,1.0,1.0,1.0,0.1535794449155219,True,False
test,56e120a1e3433e1400422c3b,To what century did the idea of ether belong?,17th century,17th century,['17th century'],['17th century'],17th century,"['19th', 'the 19th', '19th']",True,2.0,0.5,"['The English word scientist is relatively recent—first coined by William Whewell in the 19th century. Previously, people investigating nature called themselves natural philosophers. While empirical investigations of the natural world have been described since classical antiquity (for example, by Thales, Aristotle, and others), and scientific methods have been employed since the Middle Ages (for example, by Ibn al-Haytham, and Roger Bacon), the dawn of modern science is often traced back to the early modern period and in particular to the scientific revolution that took place in 16th- and 17th-century Europe. Scientific methods are considered to be so fundamental to modern science that some consider earlier inquiries into nature to be pre-scientific. Traditionally, historians of science have defined science sufficiently broadly to include those inquiries.', 'Tesla exhibited a pre-atomic understanding of physics in his writings; he disagreed with the theory of atoms being composed of smaller subatomic particles, stating there was no such thing as an electron creating an electric charge (he believed that if electrons existed at all, they were some fourth state of matter or ""sub-atom"" that could only exist in an experimental vacuum and that they had nothing to do with electricity).:249 Tesla believed that atoms are immutable—they could not change state or be split in any way. He was a believer in the 19th century concept of an all pervasive ""ether"" that transmitted electrical energy.', ""Modern chemistry emerged from the sixteenth through the eighteenth centuries through the material practices and theories promoted by alchemy, medicine, manufacturing and mining. A decisive moment came when 'chymistry' was distinguished from alchemy by Robert Boyle in his work The Sceptical Chymist, in 1661; although the alchemical tradition continued for some time after his work. Other important steps included the gravimetric experimental practices of medical chemists like William Cullen, Joseph Black, Torbern Bergman and Pierre Macquer and through the work of Antoine Lavoisier (Father of Modern Chemistry) on oxygen and the law of conservation of mass, which refuted phlogiston theory. The theory that all matter is made of atoms, which are the smallest constituents of matter that cannot be broken down without losing the basic chemical and physical properties of that matter, was provided by John Dalton in 1803, although the question took a hundred years to settle as proven. Dalton also formulated the law of mass relationships. In 1869, Dmitri Mendeleev composed his periodic table of elements on the basis of Dalton's discoveries.""]","[0.3731553554534912, 0.3724977970123291, 0.3670240342617035]",0.3731553554534912,0.6865776777267456,0.6031235307455063,,0.3731553554534912,0.20624706149101257,,0.640677896887064,0.0,0.0,0.6122156381607056,0.05082576704444364,escalate,frugalgpt_style,0.640677896887064,17th century,0.0,0.0,0.6122156381607056,True,nineteenth,0.07350816600956023,nineteenth,nineteenth,0.0,0.0,0.8917406797409058,0.0,0.0,0.8917406797409058,0.12433393305400386,False,False
test,57267f695951b619008f74c0,When did the theater in Newcastle originally open?,1788,1788,['1788'],['1788'],1788,"['1788', '21 January 1788', '21 January 1788']",True,1.0,1.0,"['The city has a proud history of theatre. Stephen Kemble of the famous Kemble family successfully managed the original Theatre Royal, Newcastle for fifteen years (1791–1806). He brought members of his famous acting family such as Sarah Siddons and John Kemble out of London to Newcastle. Stephen Kemble guided the theatre through many celebrated seasons. The original Theatre Royal in Newcastle was opened on 21 January 1788 and was located on Mosley Street. It was demolished to make way for Grey Street, where its replacement was built.', ""The historic heart of Newcastle is the Grainger Town area. Established on classical streets built by Richard Grainger, a builder and developer, between 1835 and 1842, some of Newcastle upon Tyne's finest buildings and streets lie within this area of the city centre including Grainger Market, Theatre Royal, Grey Street, Grainger Street and Clayton Street. These buildings are predominantly four stories high, with vertical dormers, domes, turrets and spikes. Richard Grainger was said to 'have found Newcastle of bricks and timber and left it in stone'. Of Grainger Town's 450 buildings, 244 are listed, of which 29 are grade I and 49 are grade II*."", ""This vibrant and culturally diverse area of retail businesses and residences experienced a renewal after a significant decline in the late 1960s and 1970s.[citation needed] After decades of neglect and suburban flight, the neighborhood revival followed the re-opening of the Tower Theatre in the late 1970s, which at that time showed second and third run movies, along with classic films. Roger Rocka's Dinner Theater & Good Company Players also opened nearby in 1978,[citation needed] at Olive and Wishon Avenues. Fresno native Audra McDonald performed in the leading roles of Evita and The Wiz at the theater while she was a high school student. McDonald subsequently became a leading performer on Broadway in New York City and a Tony award winning actress. Also in the Tower District is Good Company Players' 2nd Space Theatre.""]","[0.663690984249115, 0.4567227363586426, 0.45636528730392456]",0.663690984249115,0.8318454921245575,0.5906180888414383,,0.663690984249115,0.1812361776828766,,0.699170420318842,1.0,1.0,1.0000001192092896,0.05020390002755448,escalate,frugalgpt_style,0.699170420318842,1788,1.0,1.0,1.0000001192092896,True,21 January 1788,0.14311548898695037,21 January 1788,21 January 1788,1.0,1.0,1.0000001192092896,1.0,1.0,1.0000001192092896,0.19331938901450485,False,False
test,5726cc11dd62a815002e9088,The V&A library's collection of illuminated manuscripts are dated to which centuries?,12th to 16th,12th to 16th,['12th to 16th'],['12th to 16th'],12th to 16th,"['from the 12th to 16th', '12th to 16th', '12th to 16th']",True,1.0,1.0,"['Writers whose papers are in the library are as diverse as Charles Dickens and Beatrix Potter. Illuminated manuscripts in the library dating from the 12th to 16th centuries include: the Eadwine Psalter[citation needed], Canterbury; Pocket Book of Hours, Reims; Missal from the Royal Abbey of Saint Denis, Paris; the Simon Marmion Book of Hours, Bruges; 1524 Charter illuminated by Lucas Horenbout, London; the Armagnac manuscript of the trial and rehabilitation of Joan of Arc, Rouen. also the Victorian period is represented by William Morris.', ""In 2004, the V&A alongside Royal Institute of British Architects opened the first permanent gallery in the UK covering the history of architecture with displays using models, photographs, elements from buildings and original drawings. With the opening of the new gallery, the RIBA Drawings and Archives Collection has been transferred to the museum, joining the already extensive collection held by the V&A. With over 600,000 drawings, over 750,000 papers and paraphernalia, and over 700,000 photographs from around the world, together they form the world's most comprehensive architectural resource."", 'The British Architectural Library, sometimes referred to as the RIBA Library, was established in 1834 upon the founding of the institute with donations from members. Now, with over four million items, it is one of the three largest architectural libraries in the world and the largest in Europe. Some items from the collections are on permanent display at the Victoria and Albert Museum (V&A) in the V&A + RIBA Architecture Gallery and included in temporary exhibitions at the RIBA and across Europe and North America. Its collections include:']","[0.6517807245254517, 0.4704350531101227, 0.4297242760658264]",0.6517807245254517,0.8258903622627258,0.5488907694816589,,0.6517807245254517,0.09778153896331787,,0.6735405862331391,1.0,1.0,1.0,0.08707194001181051,escalate,frugalgpt_style,0.6735405862331391,12th to 16th,1.0,1.0,1.0,True,12th to 16th,0.14030464499955997,12th to 16th,12th to 16th,1.0,1.0,1.0,1.0,1.0,1.0,0.22737658501137048,False,False
test,57107a3ea58dae1900cd69e1,From whom did the Huguenots in South Carolina purchase land from?,French royalty,French royalty,['French royalty'],['French royalty'],French royalty,"['the British Landgrave Edmund Bellinger', 'Edmund Bellinger', 'Edmund Bellinger']",True,1.0,1.0,"['In the early years, many Huguenots also settled in the area of present-day Charleston, South Carolina. In 1685, Rev. Elie Prioleau from the town of Pons in France, was among the first to settle there. He became pastor of the first Huguenot church in North America in that city. After the Revocation of the Edict of Nantes in 1685, several Huguenot families of Norman and Carolingian nobility and descent, including Edmund Bohun of Suffolk England from the Humphrey de Bohun line of French royalty descended from Charlemagne, Jean Postell of Dieppe France, Alexander Pepin, Antoine Poitevin of Orsement France, and Jacques de Bordeaux of Grenoble, immigrated to the Charleston Orange district. They were very successful at marriage and property speculation. After petitioning the British Crown in 1697 for the right to own land in the Baronies, they prospered as slave owners on the Cooper, Ashepoo, Ashley and Santee River plantations they purchased from the British Landgrave Edmund Bellinger. Some of their descendants moved into the Deep South and Texas, where they developed new plantations.', 'Paul Revere was descended from Huguenot refugees, as was Henry Laurens, who signed the Articles of Confederation for South Carolina; Jack Jouett, who made the ride from Cuckoo Tavern to warn Thomas Jefferson and others that Tarleton and his men were on their way to arrest him for crimes against the king; Francis Marion, and a number of other leaders of the American Revolution and later statesmen. The last active Huguenot congregation in North America worships in Charleston, South Carolina, at a church that dates to 1844. The Huguenot Society of America maintains Manakin Episcopal Church in Virginia as an historic shrine with occasional services. The Society has chapters in numerous states, with the one in Texas being the largest.', 'Individual Huguenots settled at the Cape of Good Hope from as early as 1671 with the arrival of François Villion (Viljoen). The first Huguenot to arrive at the Cape of Good Hope was however Maria de la Queillerie, wife of commander Jan van Riebeeck (and daughter of a Walloon church minister), who arrived on 6 April 1652 to establish a settlement at what is today Cape Town. The couple left for the Far East ten years later. On 31 December 1687 the first organised group of Huguenots set sail from the Netherlands to the Dutch East India Company post at the Cape of Good Hope. The largest portion of the Huguenots to settle in the Cape arrived between 1688 and 1689 in seven ships as part of the organised migration, but quite a few arrived as late as 1700; thereafter, the numbers declined and only small groups arrived at a time.']","[0.6290357112884521, 0.6116201281547546, 0.5821233987808228]",0.6290357112884521,0.8145178556442261,0.6852002441883087,,0.6290357112884521,0.37040048837661743,,0.7433931693434717,0.0,0.0,0.257326602935791,0.03338149201590568,escalate,frugalgpt_style,0.7433931693434717,French royalty,0.0,0.0,0.257326602935791,True,Edmund Bellinger,0.09058550302870572,Edmund Bellinger,Edmund Bellinger,1.0,1.0,1.0000001192092896,1.0,1.0,1.0000001192092896,0.1239669950446114,True,False
